,tid,offence,label_dk,Anmeldte forbrydelser,population
1966,2019K2,Voldsforbrydelser i alt,Brøndby,66,35253
1967,2019K2,Ejendomsforbrydelser i alt,Brøndby,403,35253
1968,2019K2,Andre straffelovsforbrydelser i alt,Brøndby,20,35253
1969,2019K2,Særlove i alt,Brøndby,272,35253
1970,2019K3,Seksualforbrydelser i alt,Brøndby,7,35104
1971,2019K3,Voldsforbrydelser i alt,Brøndby,56,35104
1972,2019K3,Ejendomsforbrydelser i alt,Brøndby,388,35104
1973,2019K3,Andre straffelovsforbrydelser i alt,Brøndby,22,35104
1974,2019K3,Særlove i alt,Brøndby,196,35104
1975,2019K4,Seksualforbrydelser i alt,Brøndby,4,35143
1976,2019K4,Voldsforbrydelser i alt,Brøndby,67,35143
1977,2019K4,Ejendomsforbrydelser i alt,Brøndby,436,35143
1978,2019K4,Andre straffelovsforbrydelser i alt,Brøndby,23,35143
1979,2019K4,Særlove i alt,Brøndby,237,35143
1980,2020K1,Seksualforbrydelser i alt,Brøndby,9,35090
1981,2020K1,Voldsforbrydelser i alt,Brøndby,50,35090
1982,2020K1,Ejendomsforbrydelser i alt,Brøndby,395,35090
1983,2020K1,Andre straffelovsforbrydelser i alt,Brøndby,22,35090
1984,2020K1,Særlove i alt,Brøndby,175,35090
1985,2020K2,Seksualforbrydelser i alt,Brøndby,11,35098
1986,2020K2,Voldsforbrydelser i alt,Brøndby,39,35098
1987,2020K2,Ejendomsforbrydelser i alt,Brøndby,390,35098
1988,2020K2,Andre straffelovsforbrydelser i alt,Brøndby,12,35098
1989,2020K2,Særlove i alt,Brøndby,172,35098
1990,2020K3,Seksualforbrydelser i alt,Brøndby,14,35112
1991,2020K3,Voldsforbrydelser i alt,Brøndby,64,35112
1992,2020K3,Ejendomsforbrydelser i alt,Brøndby,381,35112
1993,2020K3,Andre straffelovsforbrydelser i alt,Brøndby,17,35112
1994,2020K3,Særlove i alt,Brøndby,143,35112
1995,2020K4,Seksualforbrydelser i alt,Brøndby,6,35215
1996,2020K4,Voldsforbrydelser i alt,Brøndby,50,35215
1997,2020K4,Ejendomsforbrydelser i alt,Brøndby,405,35215
1998,2020K4,Andre straffelovsforbrydelser i alt,Brøndby,17,35215
1999,2020K4,Særlove i alt,Brøndby,142,35215
2000,2021K1,Seksualforbrydelser i alt,Brøndby,10,35232
2001,2021K1,Voldsforbrydelser i alt,Brøndby,88,35232
2002,2021K1,Ejendomsforbrydelser i alt,Brøndby,388,35232
2003,2021K1,Andre straffelovsforbrydelser i alt,Brøndby,34,35232
2004,2021K1,Særlove i alt,Brøndby,190,35232
2005,2021K2,Seksualforbrydelser i alt,Brøndby,48,35387
2006,2021K2,Voldsforbrydelser i alt,Brøndby,62,35387
2007,2021K2,Ejendomsforbrydelser i alt,Brøndby,369,35387
2008,2021K2,Andre straffelovsforbrydelser i alt,Brøndby,17,35387
2009,2021K2,Særlove i alt,Brøndby,186,35387
2010,2021K3,Seksualforbrydelser i alt,Brøndby,7,35457
2011,2021K3,Voldsforbrydelser i alt,Brøndby,79,35457
2012,2021K3,Ejendomsforbrydelser i alt,Brøndby,331,35457
2013,2021K3,Andre straffelovsforbrydelser i alt,Brøndby,24,35457
2014,2021K3,Særlove i alt,Brøndby,190,35457
2015,2021K4,Seksualforbrydelser i alt,Brøndby,1,35501
2016,2021K4,Voldsforbrydelser i alt,Brøndby,147,35501
2017,2021K4,Ejendomsforbrydelser i alt,Brøndby,362,35501
2018,2021K4,Andre straffelovsforbrydelser i alt,Brøndby,10,35501
2019,2021K4,Særlove i alt,Brøndby,241,35501
2020,2022K1,Seksualforbrydelser i alt,Brøndby,10,35651
2021,2022K1,Voldsforbrydelser i alt,Brøndby,63,35651
2022,2022K1,Ejendomsforbrydelser i alt,Brøndby,424,35651
2023,2022K1,Andre straffelovsforbrydelser i alt,Brøndby,21,35651
2024,2022K1,Særlove i alt,Brøndby,224,35651
2025,2022K2,Seksualforbrydelser i alt,Brøndby,58,35850
2026,2022K2,Voldsforbrydelser i alt,Brøndby,243,35850
2027,2022K2,Ejendomsforbrydelser i alt,Brøndby,363,35850
2028,2022K2,Andre straffelovsforbrydelser i alt,Brøndby,19,35850
2029,2022K2,Særlove i alt,Brøndby,262,35850
2030,2008K1,Seksualforbrydelser i alt,Gentofte,2,68913
2031,2008K1,Voldsforbrydelser i alt,Gentofte,25,68913
2032,2008K1,Ejendomsforbrydelser i alt,Gentofte,1166,68913
2033,2008K1,Andre straffelovsforbrydelser i alt,Gentofte,14,68913
2034,2008K1,Særlove i alt,Gentofte,51,68913
2035,2008K2,Seksualforbrydelser i alt,Gentofte,7,68997
2036,2008K2,Voldsforbrydelser i alt,Gentofte,30,68997
2037,2008K2,Ejendomsforbrydelser i alt,Gentofte,1213,68997
2038,2008K2,Andre straffelovsforbrydelser i alt,Gentofte,15,68997
2039,2008K2,Særlove i alt,Gentofte,108,68997
2040,2008K3,Seksualforbrydelser i alt,Gentofte,8,69188
2041,2008K3,Voldsforbrydelser i alt,Gentofte,26,69188
2042,2008K3,Ejendomsforbrydelser i alt,Gentofte,1232,69188
2043,2008K3,Andre straffelovsforbrydelser i alt,Gentofte,25,69188
2044,2008K3,Særlove i alt,Gentofte,98,69188
2045,2008K4,Seksualforbrydelser i alt,Gentofte,5,69646
2046,2008K4,Voldsforbrydelser i alt,Gentofte,32,69646
2047,2008K4,Ejendomsforbrydelser i alt,Gentofte,1322,69646
2048,2008K4,Andre straffelovsforbrydelser i alt,Gentofte,17,69646
2049,2008K4,Særlove i alt,Gentofte,73,69646
2050,2009K1,Seksualforbrydelser i alt,Gentofte,0,69794
2051,2009K1,Voldsforbrydelser i alt,Gentofte,34,69794
2052,2009K1,Ejendomsforbrydelser i alt,Gentofte,1304,69794
2053,2009K1,Andre straffelovsforbrydelser i alt,Gentofte,20,69794
2054,2009K1,Særlove i alt,Gentofte,74,69794
2055,2009K2,Seksualforbrydelser i alt,Gentofte,3,69973
2056,2009K2,Voldsforbrydelser i alt,Gentofte,41,69973
2057,2009K2,Ejendomsforbrydelser i alt,Gentofte,1352,69973
2058,2009K2,Andre straffelovsforbrydelser i alt,Gentofte,12,69973
2059,2009K2,Særlove i alt,Gentofte,86,69973
2060,2009K3,Seksualforbrydelser i alt,Gentofte,3,70270
2061,2009K3,Voldsforbrydelser i alt,Gentofte,29,70270
2062,2009K3,Ejendomsforbrydelser i alt,Gentofte,1628,70270
2063,2009K3,Andre straffelovsforbrydelser i alt,Gentofte,19,70270
2064,2009K3,Særlove i alt,Gentofte,106,70270
2065,2009K4,Seksualforbrydelser i alt,Gentofte,5,70894
2066,2009K4,Voldsforbrydelser i alt,Gentofte,34,70894
2067,2009K4,Ejendomsforbrydelser i alt,Gentofte,1765,70894
2068,2009K4,Andre straffelovsforbrydelser i alt,Gentofte,11,70894
2069,2009K4,Særlove i alt,Gentofte,94,70894
2070,2010K1,Seksualforbrydelser i alt,Gentofte,17,71052
2071,2010K1,Voldsforbrydelser i alt,Gentofte,33,71052
2072,2010K1,Ejendomsforbrydelser i alt,Gentofte,1225,71052
2073,2010K1,Andre straffelovsforbrydelser i alt,Gentofte,9,71052
2074,2010K1,Særlove i alt,Gentofte,107,71052
2075,2010K2,Seksualforbrydelser i alt,Gentofte,5,71212
2076,2010K2,Voldsforbrydelser i alt,Gentofte,23,71212
2077,2010K2,Ejendomsforbrydelser i alt,Gentofte,1352,71212
2078,2010K2,Andre straffelovsforbrydelser i alt,Gentofte,13,71212
2079,2010K2,Særlove i alt,Gentofte,53,71212
2080,2010K3,Seksualforbrydelser i alt,Gentofte,7,71506
2081,2010K3,Voldsforbrydelser i alt,Gentofte,29,71506
2082,2010K3,Ejendomsforbrydelser i alt,Gentofte,1633,71506
2083,2010K3,Andre straffelovsforbrydelser i alt,Gentofte,15,71506
2084,2010K3,Særlove i alt,Gentofte,79,71506
2085,2010K4,Seksualforbrydelser i alt,Gentofte,2,71818
2086,2010K4,Voldsforbrydelser i alt,Gentofte,18,71818
2087,2010K4,Ejendomsforbrydelser i alt,Gentofte,1380,71818
2088,2010K4,Andre straffelovsforbrydelser i alt,Gentofte,11,71818
2089,2010K4,Særlove i alt,Gentofte,128,71818
2090,2011K1,Seksualforbrydelser i alt,Gentofte,2,71714
2091,2011K1,Voldsforbrydelser i alt,Gentofte,22,71714
2092,2011K1,Ejendomsforbrydelser i alt,Gentofte,1159,71714
2093,2011K1,Andre straffelovsforbrydelser i alt,Gentofte,11,71714
2094,2011K1,Særlove i alt,Gentofte,70,71714
2095,2011K2,Seksualforbrydelser i alt,Gentofte,7,71772
2096,2011K2,Voldsforbrydelser i alt,Gentofte,35,71772
2097,2011K2,Ejendomsforbrydelser i alt,Gentofte,1214,71772
2098,2011K2,Andre straffelovsforbrydelser i alt,Gentofte,12,71772
2099,2011K2,Særlove i alt,Gentofte,99,71772
2100,2011K3,Seksualforbrydelser i alt,Gentofte,6,72041
2101,2011K3,Voldsforbrydelser i alt,Gentofte,31,72041
2102,2011K3,Ejendomsforbrydelser i alt,Gentofte,1338,72041
2103,2011K3,Andre straffelovsforbrydelser i alt,Gentofte,18,72041
2104,2011K3,Særlove i alt,Gentofte,111,72041
2105,2011K4,Seksualforbrydelser i alt,Gentofte,10,72673
2106,2011K4,Voldsforbrydelser i alt,Gentofte,29,72673
2107,2011K4,Ejendomsforbrydelser i alt,Gentofte,1483,72673
2108,2011K4,Andre straffelovsforbrydelser i alt,Gentofte,18,72673
2109,2011K4,Særlove i alt,Gentofte,118,72673
2110,2012K1,Seksualforbrydelser i alt,Gentofte,8,72814
2111,2012K1,Voldsforbrydelser i alt,Gentofte,34,72814
2112,2012K1,Ejendomsforbrydelser i alt,Gentofte,1237,72814
2113,2012K1,Andre straffelovsforbrydelser i alt,Gentofte,9,72814
2114,2012K1,Særlove i alt,Gentofte,114,72814
2115,2012K2,Seksualforbrydelser i alt,Gentofte,12,72890
2116,2012K2,Voldsforbrydelser i alt,Gentofte,27,72890
2117,2012K2,Ejendomsforbrydelser i alt,Gentofte,1330,72890
2118,2012K2,Andre straffelovsforbrydelser i alt,Gentofte,11,72890
2119,2012K2,Særlove i alt,Gentofte,80,72890
2120,2012K3,Seksualforbrydelser i alt,Gentofte,6,73152
2121,2012K3,Voldsforbrydelser i alt,Gentofte,28,73152
2122,2012K3,Ejendomsforbrydelser i alt,Gentofte,1559,73152
2123,2012K3,Andre straffelovsforbrydelser i alt,Gentofte,4,73152
2124,2012K3,Særlove i alt,Gentofte,88,73152
2125,2012K4,Seksualforbrydelser i alt,Gentofte,5,73308
2126,2012K4,Voldsforbrydelser i alt,Gentofte,20,73308
2127,2012K4,Ejendomsforbrydelser i alt,Gentofte,1455,73308
2128,2012K4,Andre straffelovsforbrydelser i alt,Gentofte,11,73308
2129,2012K4,Særlove i alt,Gentofte,100,73308
2130,2013K1,Seksualforbrydelser i alt,Gentofte,8,73360
2131,2013K1,Voldsforbrydelser i alt,Gentofte,20,73360
2132,2013K1,Ejendomsforbrydelser i alt,Gentofte,1206,73360
2133,2013K1,Andre straffelovsforbrydelser i alt,Gentofte,1,73360
2134,2013K1,Særlove i alt,Gentofte,83,73360
2135,2013K2,Seksualforbrydelser i alt,Gentofte,4,73451
2136,2013K2,Voldsforbrydelser i alt,Gentofte,31,73451
2137,2013K2,Ejendomsforbrydelser i alt,Gentofte,1382,73451
2138,2013K2,Andre straffelovsforbrydelser i alt,Gentofte,10,73451
2139,2013K2,Særlove i alt,Gentofte,129,73451
2140,2013K3,Seksualforbrydelser i alt,Gentofte,4,73660
2141,2013K3,Voldsforbrydelser i alt,Gentofte,22,73660
2142,2013K3,Ejendomsforbrydelser i alt,Gentofte,1372,73660
2143,2013K3,Andre straffelovsforbrydelser i alt,Gentofte,7,73660
2144,2013K3,Særlove i alt,Gentofte,117,73660
2145,2013K4,Seksualforbrydelser i alt,Gentofte,4,74221
2146,2013K4,Voldsforbrydelser i alt,Gentofte,23,74221
2147,2013K4,Ejendomsforbrydelser i alt,Gentofte,1300,74221
2148,2013K4,Andre straffelovsforbrydelser i alt,Gentofte,12,74221
2149,2013K4,Særlove i alt,Gentofte,121,74221
2150,2014K1,Seksualforbrydelser i alt,Gentofte,2,74282
2151,2014K1,Voldsforbrydelser i alt,Gentofte,14,74282
2152,2014K1,Ejendomsforbrydelser i alt,Gentofte,1343,74282
2153,2014K1,Andre straffelovsforbrydelser i alt,Gentofte,5,74282
2154,2014K1,Særlove i alt,Gentofte,127,74282
2155,2014K2,Seksualforbrydelser i alt,Gentofte,5,74548
2156,2014K2,Voldsforbrydelser i alt,Gentofte,27,74548
2157,2014K2,Ejendomsforbrydelser i alt,Gentofte,1294,74548
2158,2014K2,Andre straffelovsforbrydelser i alt,Gentofte,10,74548
2159,2014K2,Særlove i alt,Gentofte,94,74548
2160,2014K3,Seksualforbrydelser i alt,Gentofte,10,74644
2161,2014K3,Voldsforbrydelser i alt,Gentofte,26,74644
2162,2014K3,Ejendomsforbrydelser i alt,Gentofte,1299,74644
2163,2014K3,Andre straffelovsforbrydelser i alt,Gentofte,6,74644
2164,2014K3,Særlove i alt,Gentofte,88,74644
2165,2014K4,Seksualforbrydelser i alt,Gentofte,8,74986
2166,2014K4,Voldsforbrydelser i alt,Gentofte,14,74986
2167,2014K4,Ejendomsforbrydelser i alt,Gentofte,1342,74986
2168,2014K4,Andre straffelovsforbrydelser i alt,Gentofte,17,74986
2169,2014K4,Særlove i alt,Gentofte,128,74986
2170,2015K1,Seksualforbrydelser i alt,Gentofte,2,74932
2171,2015K1,Voldsforbrydelser i alt,Gentofte,18,74932
2172,2015K1,Ejendomsforbrydelser i alt,Gentofte,1080,74932
2173,2015K1,Andre straffelovsforbrydelser i alt,Gentofte,8,74932
2174,2015K1,Særlove i alt,Gentofte,71,74932
2175,2015K2,Seksualforbrydelser i alt,Gentofte,4,75011
2176,2015K2,Voldsforbrydelser i alt,Gentofte,21,75011
2177,2015K2,Ejendomsforbrydelser i alt,Gentofte,1119,75011
2178,2015K2,Andre straffelovsforbrydelser i alt,Gentofte,7,75011
2179,2015K2,Særlove i alt,Gentofte,85,75011
2180,2015K3,Seksualforbrydelser i alt,Gentofte,4,75125
2181,2015K3,Voldsforbrydelser i alt,Gentofte,28,75125
2182,2015K3,Ejendomsforbrydelser i alt,Gentofte,1199,75125
2183,2015K3,Andre straffelovsforbrydelser i alt,Gentofte,8,75125
2184,2015K3,Særlove i alt,Gentofte,90,75125
2185,2015K4,Seksualforbrydelser i alt,Gentofte,9,75474
2186,2015K4,Voldsforbrydelser i alt,Gentofte,22,75474
2187,2015K4,Ejendomsforbrydelser i alt,Gentofte,1288,75474
2188,2015K4,Andre straffelovsforbrydelser i alt,Gentofte,7,75474
2189,2015K4,Særlove i alt,Gentofte,97,75474
2190,2016K1,Seksualforbrydelser i alt,Gentofte,3,75350
2191,2016K1,Voldsforbrydelser i alt,Gentofte,14,75350
2192,2016K1,Ejendomsforbrydelser i alt,Gentofte,1169,75350
2193,2016K1,Andre straffelovsforbrydelser i alt,Gentofte,9,75350
2194,2016K1,Særlove i alt,Gentofte,80,75350
2195,2016K2,Seksualforbrydelser i alt,Gentofte,3,75365
2196,2016K2,Voldsforbrydelser i alt,Gentofte,17,75365
2197,2016K2,Ejendomsforbrydelser i alt,Gentofte,1134,75365
2198,2016K2,Andre straffelovsforbrydelser i alt,Gentofte,7,75365
2199,2016K2,Særlove i alt,Gentofte,131,75365
2200,2016K3,Seksualforbrydelser i alt,Gentofte,7,75518
2201,2016K3,Voldsforbrydelser i alt,Gentofte,35,75518
2202,2016K3,Ejendomsforbrydelser i alt,Gentofte,1362,75518
2203,2016K3,Andre straffelovsforbrydelser i alt,Gentofte,9,75518
2204,2016K3,Særlove i alt,Gentofte,126,75518
2205,2016K4,Seksualforbrydelser i alt,Gentofte,4,75980
2206,2016K4,Voldsforbrydelser i alt,Gentofte,30,75980
2207,2016K4,Ejendomsforbrydelser i alt,Gentofte,1526,75980
2208,2016K4,Andre straffelovsforbrydelser i alt,Gentofte,13,75980
2209,2016K4,Særlove i alt,Gentofte,155,75980
2210,2017K1,Seksualforbrydelser i alt,Gentofte,4,75805
2211,2017K1,Voldsforbrydelser i alt,Gentofte,31,75805
2212,2017K1,Ejendomsforbrydelser i alt,Gentofte,1288,75805
2213,2017K1,Andre straffelovsforbrydelser i alt,Gentofte,9,75805
2214,2017K1,Særlove i alt,Gentofte,134,75805
2215,2017K2,Seksualforbrydelser i alt,Gentofte,7,75863
2216,2017K2,Voldsforbrydelser i alt,Gentofte,58,75863
2217,2017K2,Ejendomsforbrydelser i alt,Gentofte,1264,75863
2218,2017K2,Andre straffelovsforbrydelser i alt,Gentofte,13,75863
2219,2017K2,Særlove i alt,Gentofte,155,75863
2220,2017K3,Seksualforbrydelser i alt,Gentofte,7,75835
2221,2017K3,Voldsforbrydelser i alt,Gentofte,27,75835
2222,2017K3,Ejendomsforbrydelser i alt,Gentofte,1412,75835
2223,2017K3,Andre straffelovsforbrydelser i alt,Gentofte,9,75835
2224,2017K3,Særlove i alt,Gentofte,113,75835
2225,2017K4,Seksualforbrydelser i alt,Gentofte,7,75878
2226,2017K4,Voldsforbrydelser i alt,Gentofte,48,75878
2227,2017K4,Ejendomsforbrydelser i alt,Gentofte,1335,75878
2228,2017K4,Andre straffelovsforbrydelser i alt,Gentofte,14,75878
2229,2017K4,Særlove i alt,Gentofte,148,75878
2230,2018K1,Seksualforbrydelser i alt,Gentofte,81,75803
2231,2018K1,Voldsforbrydelser i alt,Gentofte,38,75803
2232,2018K1,Ejendomsforbrydelser i alt,Gentofte,1105,75803
2233,2018K1,Andre straffelovsforbrydelser i alt,Gentofte,21,75803
2234,2018K1,Særlove i alt,Gentofte,139,75803
2235,2018K2,Seksualforbrydelser i alt,Gentofte,23,75693
2236,2018K2,Voldsforbrydelser i alt,Gentofte,51,75693
2237,2018K2,Ejendomsforbrydelser i alt,Gentofte,1233,75693
2238,2018K2,Andre straffelovsforbrydelser i alt,Gentofte,10,75693
2239,2018K2,Særlove i alt,Gentofte,158,75693
2240,2018K3,Seksualforbrydelser i alt,Gentofte,19,75130
2241,2018K3,Voldsforbrydelser i alt,Gentofte,52,75130
2242,2018K3,Ejendomsforbrydelser i alt,Gentofte,1248,75130
2243,2018K3,Andre straffelovsforbrydelser i alt,Gentofte,14,75130
2244,2018K3,Særlove i alt,Gentofte,147,75130
2245,2018K4,Seksualforbrydelser i alt,Gentofte,26,75265
2246,2018K4,Voldsforbrydelser i alt,Gentofte,61,75265
2247,2018K4,Ejendomsforbrydelser i alt,Gentofte,1147,75265
2248,2018K4,Andre straffelovsforbrydelser i alt,Gentofte,11,75265
2249,2018K4,Særlove i alt,Gentofte,143,75265
2250,2019K1,Seksualforbrydelser i alt,Gentofte,7,75176
2251,2019K1,Voldsforbrydelser i alt,Gentofte,38,75176
2252,2019K1,Ejendomsforbrydelser i alt,Gentofte,1007,75176
2253,2019K1,Andre straffelovsforbrydelser i alt,Gentofte,20,75176
2254,2019K1,Særlove i alt,Gentofte,186,75176
2255,2019K2,Seksualforbrydelser i alt,Gentofte,11,75176
2256,2019K2,Voldsforbrydelser i alt,Gentofte,40,75176
2257,2019K2,Ejendomsforbrydelser i alt,Gentofte,1197,75176
2258,2019K2,Andre straffelovsforbrydelser i alt,Gentofte,18,75176
2259,2019K2,Særlove i alt,Gentofte,199,75176
2260,2019K3,Seksualforbrydelser i alt,Gentofte,10,75055
2261,2019K3,Voldsforbrydelser i alt,Gentofte,39,75055
2262,2019K3,Ejendomsforbrydelser i alt,Gentofte,1068,75055
2263,2019K3,Andre straffelovsforbrydelser i alt,Gentofte,19,75055
2264,2019K3,Særlove i alt,Gentofte,216,75055
2265,2019K4,Seksualforbrydelser i alt,Gentofte,7,75041
2266,2019K4,Voldsforbrydelser i alt,Gentofte,61,75041
2267,2019K4,Ejendomsforbrydelser i alt,Gentofte,1165,75041
2268,2019K4,Andre straffelovsforbrydelser i alt,Gentofte,14,75041
2269,2019K4,Særlove i alt,Gentofte,182,75041
2270,2020K1,Seksualforbrydelser i alt,Gentofte,7,74830
2271,2020K1,Voldsforbrydelser i alt,Gentofte,41,74830
2272,2020K1,Ejendomsforbrydelser i alt,Gentofte,881,74830
2273,2020K1,Andre straffelovsforbrydelser i alt,Gentofte,16,74830
2274,2020K1,Særlove i alt,Gentofte,173,74830
2275,2020K2,Seksualforbrydelser i alt,Gentofte,20,74792
2276,2020K2,Voldsforbrydelser i alt,Gentofte,68,74792
2277,2020K2,Ejendomsforbrydelser i alt,Gentofte,751,74792
2278,2020K2,Andre straffelovsforbrydelser i alt,Gentofte,21,74792
2279,2020K2,Særlove i alt,Gentofte,121,74792
2280,2020K3,Seksualforbrydelser i alt,Gentofte,11,74773
2281,2020K3,Voldsforbrydelser i alt,Gentofte,54,74773
2282,2020K3,Ejendomsforbrydelser i alt,Gentofte,876,74773
2283,2020K3,Andre straffelovsforbrydelser i alt,Gentofte,28,74773
2284,2020K3,Særlove i alt,Gentofte,130,74773
2285,2020K4,Seksualforbrydelser i alt,Gentofte,11,74623
2286,2020K4,Voldsforbrydelser i alt,Gentofte,38,74623
2287,2020K4,Ejendomsforbrydelser i alt,Gentofte,899,74623
2288,2020K4,Andre straffelovsforbrydelser i alt,Gentofte,33,74623
2289,2020K4,Særlove i alt,Gentofte,130,74623
2290,2021K1,Seksualforbrydelser i alt,Gentofte,17,74550
2291,2021K1,Voldsforbrydelser i alt,Gentofte,50,74550
2292,2021K1,Ejendomsforbrydelser i alt,Gentofte,628,74550
2293,2021K1,Andre straffelovsforbrydelser i alt,Gentofte,19,74550
2294,2021K1,Særlove i alt,Gentofte,128,74550
2295,2021K2,Seksualforbrydelser i alt,Gentofte,13,74319
2296,2021K2,Voldsforbrydelser i alt,Gentofte,58,74319
2297,2021K2,Ejendomsforbrydelser i alt,Gentofte,811,74319
2298,2021K2,Andre straffelovsforbrydelser i alt,Gentofte,34,74319
2299,2021K2,Særlove i alt,Gentofte,158,74319
2300,2021K3,Seksualforbrydelser i alt,Gentofte,17,74303
2301,2021K3,Voldsforbrydelser i alt,Gentofte,56,74303
2302,2021K3,Ejendomsforbrydelser i alt,Gentofte,860,74303
2303,2021K3,Andre straffelovsforbrydelser i alt,Gentofte,33,74303
2304,2021K3,Særlove i alt,Gentofte,214,74303
2305,2021K4,Seksualforbrydelser i alt,Gentofte,13,74270
2306,2021K4,Voldsforbrydelser i alt,Gentofte,47,74270
2307,2021K4,Ejendomsforbrydelser i alt,Gentofte,863,74270
2308,2021K4,Andre straffelovsforbrydelser i alt,Gentofte,17,74270
2309,2021K4,Særlove i alt,Gentofte,190,74270
2310,2022K1,Seksualforbrydelser i alt,Gentofte,11,74217
2311,2022K1,Voldsforbrydelser i alt,Gentofte,38,74217
2312,2022K1,Ejendomsforbrydelser i alt,Gentofte,797,74217
2313,2022K1,Andre straffelovsforbrydelser i alt,Gentofte,20,74217
2314,2022K1,Særlove i alt,Gentofte,271,74217
2315,2022K2,Seksualforbrydelser i alt,Gentofte,14,74268
2316,2022K2,Voldsforbrydelser i alt,Gentofte,55,74268
2317,2022K2,Ejendomsforbrydelser i alt,Gentofte,910,74268
2318,2022K2,Andre straffelovsforbrydelser i alt,Gentofte,33,74268
2319,2022K2,Særlove i alt,Gentofte,220,74268
2320,2008K1,Seksualforbrydelser i alt,Gladsaxe,5,62562
2321,2008K1,Voldsforbrydelser i alt,Gladsaxe,35,62562
2322,2008K1,Ejendomsforbrydelser i alt,Gladsaxe,1108,62562
2323,2008K1,Andre straffelovsforbrydelser i alt,Gladsaxe,13,62562
2324,2008K1,Særlove i alt,Gladsaxe,69,62562
2325,2008K2,Seksualforbrydelser i alt,Gladsaxe,5,62703
2326,2008K2,Voldsforbrydelser i alt,Gladsaxe,43,62703
2327,2008K2,Ejendomsforbrydelser i alt,Gladsaxe,1041,62703
2328,2008K2,Andre straffelovsforbrydelser i alt,Gladsaxe,11,62703
2329,2008K2,Særlove i alt,Gladsaxe,105,62703
2330,2008K3,Seksualforbrydelser i alt,Gladsaxe,7,62863
2331,2008K3,Voldsforbrydelser i alt,Gladsaxe,41,62863
2332,2008K3,Ejendomsforbrydelser i alt,Gladsaxe,956,62863
2333,2008K3,Andre straffelovsforbrydelser i alt,Gladsaxe,6,62863
2334,2008K3,Særlove i alt,Gladsaxe,92,62863
2335,2008K4,Seksualforbrydelser i alt,Gladsaxe,4,63138
2336,2008K4,Voldsforbrydelser i alt,Gladsaxe,41,63138
2337,2008K4,Ejendomsforbrydelser i alt,Gladsaxe,1244,63138
2338,2008K4,Andre straffelovsforbrydelser i alt,Gladsaxe,13,63138
2339,2008K4,Særlove i alt,Gladsaxe,103,63138
2340,2009K1,Seksualforbrydelser i alt,Gladsaxe,8,63233
2341,2009K1,Voldsforbrydelser i alt,Gladsaxe,32,63233
2342,2009K1,Ejendomsforbrydelser i alt,Gladsaxe,1161,63233
2343,2009K1,Andre straffelovsforbrydelser i alt,Gladsaxe,18,63233
2344,2009K1,Særlove i alt,Gladsaxe,96,63233
2345,2009K2,Seksualforbrydelser i alt,Gladsaxe,4,63298
2346,2009K2,Voldsforbrydelser i alt,Gladsaxe,45,63298
2347,2009K2,Ejendomsforbrydelser i alt,Gladsaxe,1132,63298
2348,2009K2,Andre straffelovsforbrydelser i alt,Gladsaxe,13,63298
